City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
350,Chicama,PE,12/20/21 2:54,-7.8447,-79.1469,63.14,81,97,5.57
351,Alihe,CN,12/20/21 2:54,50.5667,123.7167,10.54,84,100,3.85
352,Gallup,US,12/20/21 2:54,35.5281,-108.7426,29.01,50,0,1.45
353,San Ramon De La Nueva Oran,AR,12/20/21 2:54,-23.1322,-64.326,86.43,56,82,1.48
354,Kutoarjo,ID,12/20/21 2:54,-7.7169,109.9128,84.16,91,100,4.36
355,Virarajendrapet,IN,12/20/21 2:54,12.2,75.8,63.37,70,2,5.77
356,Yulin,CN,12/20/21 2:54,22.6333,110.15,55.47,71,100,6.87
357,Saint-Joseph,RE,12/20/21 2:54,-21.3667,55.6167,79.47,84,38,6.29
358,Warri,NG,12/20/21 2:54,5.5167,5.75,73.31,60,3,2.19
359,Matara,LK,12/20/21 2:54,5.9485,80.5353,78.91,82,32,4.68
360,Baracoa,CU,12/20/21 2:55,20.3467,-74.4958,76.32,79,48,7.47
361,Taoudenni,ML,12/20/21 2:55,22.6783,-3.9836,73.09,20,100,10
362,Victor Harbor,AU,12/20/21 2:55,-35.5667,138.6167,77.2,53,4,9.62
363,Sabha,LY,12/20/21 2:55,27.0377,14.4283,43.29,48,0,5.73
364,Katherine,AU,12/20/21 2:52,-14.4667,132.2667,75.52,94,75,8.05
365,Sukhumi,GE,12/20/21 2:55,43.0033,41.0153,49.44,83,100,5.3
366,Atar,MR,12/20/21 2:54,20.5169,-13.0499,73.99,26,100,15.82
367,Ahipara,NZ,12/20/21 2:55,-35.1667,173.1667,70.29,62,59,6.64
368,Roald,NO,12/20/21 2:50,62.5833,6.1333,39,87,75,3.44
369,Salinopolis,BR,12/20/21 2:55,-0.6136,-47.3561,79.74,85,100,10.09
370,Ancud,CL,12/20/21 2:50,-41.8697,-73.8203,58.53,94,15,1.63
371,Huangchuan,CN,12/20/21 2:55,32.1272,115.0394,56.43,24,94,12.01
372,Krasnoye,UA,12/20/21 2:55,49.9145,24.6134,33.19,91,100,14.81
373,Collie,AU,12/20/21 2:55,-33.3667,116.15,88.48,21,0,0.63
374,Kortkeros,RU,12/20/21 2:55,61.8106,51.5806,0.18,96,99,7.4
375,Mount Gambier,AU,12/20/21 2:53,-37.8333,140.7667,69.71,46,0,21.85
376,Vannes,FR,12/20/21 2:55,47.8333,-2.5,41.29,96,1,11.05
377,Quelimane,MZ,12/20/21 2:52,-17.8786,36.8883,75.15,94,75,5.99
378,Tortoli,IT,12/20/21 2:55,39.9256,9.6572,50.27,49,0,3.94
379,Esperance,AU,12/20/21 2:55,-33.8667,121.9,78.64,47,48,8.16
380,Alugan,PH,12/20/21 2:55,12.2188,125.4808,81.91,82,66,9.22
382,Raymond,US,12/20/21 2:55,43.9015,-70.4703,24.19,77,3,7.4
383,Shulan,CN,12/20/21 2:55,44.4167,126.95,24.75,79,41,13.49
384,Drovyanaya,RU,12/20/21 2:55,51.5833,113.0333,2.71,60,22,13.87
385,Podyuga,RU,12/20/21 2:55,61.095,40.8647,1.26,94,100,9.89
386,Playa Vicente,MX,12/20/21 2:55,17.8333,-95.8167,69.91,89,99,8.03
387,Yatou,CN,12/20/21 2:55,37.15,122.3833,46.98,49,37,10.56
388,Te Anau,NZ,12/20/21 2:53,-45.4167,167.7167,57.97,90,100,11.81
389,Aljezur,PT,12/20/21 2:55,37.3191,-8.8033,60.26,93,100,11.03
390,Zhanaozen,KZ,12/20/21 2:52,43.3,52.8,35.82,87,94,10.13
391,Tandalti,SD,12/20/21 2:55,13.0167,31.8667,64.51,22,1,10.89
392,Dingle,PH,12/20/21 2:55,10.9995,122.6711,84.79,72,54,10.56
393,Kalmunai,LK,12/20/21 2:55,7.4167,81.8167,77.92,78,44,10.13
394,Acajutla,SV,12/20/21 2:55,13.5928,-89.8275,78.37,84,46,6.15
395,Ilinskiy,RU,12/20/21 2:55,55.619,38.1182,23.38,86,90,15.66
396,Kaeo,NZ,12/20/21 2:53,-35.1,173.7833,71.85,58,72,8.14
397,Dongsheng,CN,12/20/21 2:53,39.8161,109.9776,28.51,33,0,15.03
398,Torrington,US,12/20/21 2:55,41.8007,-73.1212,26.42,83,10,3
399,Anloga,GH,12/20/21 2:52,5.7947,0.8973,73.62,65,85,1.92
400,Raga,SS,12/20/21 2:55,8.4596,25.678,69.03,32,58,4.34
401,Ambilobe,MG,12/20/21 2:55,-13.2,49.05,77.54,90,73,1.34
402,Sonoita,MX,12/20/21 2:55,31.85,-112.8333,58.53,32,0,1.5
403,Mantua,IT,12/20/21 2:55,45.1667,10.7833,45.72,81,0,13.38
404,Salalah,OM,12/20/21 2:55,17.0151,54.0924,67.78,80,11,4.83
405,Tabas,IR,12/20/21 2:55,33.5959,56.9244,54.21,59,75,3.51
406,Tamandare,BR,12/20/21 2:55,-8.7597,-35.1047,78.53,79,79,7.65
407,Cockburn Town,TC,12/20/21 2:55,21.4612,-71.1419,78.94,78,15,17.16
408,Le Port,RE,12/20/21 2:55,-20.9373,55.2919,80.89,94,14,7.9
409,Tsogni,GA,12/20/21 2:55,-2.7942,10.0988,75.79,92,100,5.55
410,Yining,CN,12/20/21 2:55,29.0361,114.5636,58.66,34,2,1.95
411,Tayud,PH,12/20/21 2:55,10.3782,123.994,83.32,73,99,9.75
412,Qovlar,AZ,12/20/21 2:55,40.948,45.735,34.65,71,94,4.74
413,Clyde River,CA,12/20/21 2:55,70.4692,-68.5914,8.83,92,100,11.5
414,Gerash,IR,12/20/21 2:55,27.6652,54.1371,48.34,62,100,2.24
415,Mehamn,NO,12/20/21 2:55,71.0357,27.8492,28.06,65,100,15.08
416,Oktyabrskoye,RU,12/20/21 2:55,43.0645,44.7417,28.54,92,19,2.24
418,Toora-Khem,RU,12/20/21 2:55,52.4675,96.11,7.9,93,100,1.59
419,Tessalit,ML,12/20/21 2:55,20.1986,1.0114,63.18,23,55,9.06
420,Guaimaro,CU,12/20/21 2:55,21.05,-77.35,71.08,93,0,5.41
421,Kupino,RU,12/20/21 2:55,54.3663,77.2981,7.93,100,97,5.53
422,Nemuro,JP,12/20/21 2:53,43.3236,145.575,28.83,48,8,9.33
423,Ponta Delgada,PT,12/20/21 2:52,37.7333,-25.6667,57.92,88,75,19.57
424,Hoopstad,ZA,12/20/21 2:55,-27.8327,25.9083,59.95,81,29,3.89
425,Dalby,AU,12/20/21 2:55,-27.1833,151.2667,86.7,36,100,2.28
426,Waddan,LY,12/20/21 2:53,29.1614,16.139,44.06,63,0,4.16
427,Ahuimanu,US,12/20/21 2:55,21.4447,-157.8378,76.14,72,75,14.97
428,Jaggayyapeta,IN,12/20/21 2:55,16.9,80.1,68.25,57,3,3.98
429,Abonnema,NG,12/20/21 2:55,4.7084,6.7931,76.19,61,1,3.18
431,Kaspiyskiy,RU,12/20/21 2:55,45.3929,47.3707,37.4,90,62,10.65
432,Mujiayingzi,CN,12/20/21 2:55,42.1167,118.7833,32,39,0,11.9
433,Olbia,IT,12/20/21 2:55,40.9214,9.4856,46.45,87,0,10.36
434,Derzhavinsk,KZ,12/20/21 2:55,51.1,66.3167,28.42,96,100,10.76
435,Saint-Pierre,RE,12/20/21 2:55,-21.3393,55.4781,80.56,83,90,3.44
436,Plettenberg Bay,ZA,12/20/21 2:55,-34.0527,23.3716,64.49,94,97,8.66
437,Constitucion,CL,12/20/21 2:52,-35.3333,-72.4167,57.67,81,48,11.27
438,Amahai,ID,12/20/21 2:53,-3.3333,128.9167,85.71,69,100,2.48
440,Tezu,IN,12/20/21 2:55,27.9167,96.1667,68.36,34,0,2.21
441,Qingdao,CN,12/20/21 2:55,36.0986,120.3719,47.8,49,0,6.71
442,Kurmanayevka,RU,12/20/21 2:55,52.5093,52.0675,26.71,92,100,22.79
443,Fasa,IR,12/20/21 2:55,28.9383,53.6482,40.24,75,100,0
444,Port Hardy,CA,12/20/21 2:55,50.6996,-127.4199,39.2,80,20,3.44
445,Brooks,CA,12/20/21 2:55,50.5834,-111.8851,12.83,79,83,2.3
446,Tacuarembo,UY,12/20/21 2:55,-31.7333,-55.9833,71.2,71,5,6.33
447,Royan,FR,12/20/21 2:55,45.6285,-1.0281,34.09,84,0,8.46
448,Talcahuano,CL,12/20/21 2:55,-36.7167,-73.1167,60.48,82,0,10.36
449,Griffith,US,12/20/21 2:55,41.5284,-87.4237,32.9,84,1,1.01
450,Taltal,CL,12/20/21 2:53,-25.4,-70.4833,64.87,81,97,2.37
451,Buin,CL,12/20/21 2:55,-33.7333,-70.75,78.73,60,0,1.54
452,Tymovskoye,RU,12/20/21 2:55,50.8456,142.655,6.82,82,74,3.8
453,Coahuayana,MX,12/20/21 2:55,18.7333,-103.6833,74.34,77,63,1.7
454,Belmonte,BR,12/20/21 2:55,-15.8631,-38.8828,77.5,90,100,2.75
455,Canmore,CA,12/20/21 2:55,51.0834,-115.3521,9.25,78,100,2.3
457,Grindavik,IS,12/20/21 2:55,63.8424,-22.4338,43.27,100,90,6.91
458,Waingapu,ID,12/20/21 2:54,-9.6567,120.2641,87.01,63,96,7.2
459,Chuguyevka,RU,12/20/21 2:55,44.1653,133.8633,24.82,78,100,7.02
460,Port Blair,IN,12/20/21 2:55,11.6667,92.75,81.57,71,64,8.34
461,Harper,LR,12/20/21 2:55,4.375,-7.7169,79.25,84,61,9.01
463,Careiro Da Varzea,BR,12/20/21 2:55,-3.2003,-59.8119,79.41,95,100,2.17
464,Padina,RS,12/20/21 2:55,45.1181,20.7272,38.77,78,99,14.14
465,Luderitz,NA,12/20/21 2:52,-26.6481,15.1594,59,82,3,3.83
466,Jimenez,MX,12/20/21 2:55,28.3333,-105.4,51.62,63,37,2.62
467,Kandrian,PG,12/20/21 2:55,-6.2167,149.55,83.44,73,100,6.04
468,Gore,NZ,12/20/21 2:55,-46.1028,168.9436,63.23,71,94,14.29
469,Kahului,US,12/20/21 2:55,20.8947,-156.47,76.26,93,92,5.99
470,Healdsburg,US,12/20/21 2:55,38.6105,-122.8692,47.64,82,86,3.76
471,Sabzevar,IR,12/20/21 2:56,36.2126,57.6819,47.84,40,80,5.5
472,Makakilo City,US,12/20/21 2:53,21.3469,-158.0858,74.95,73,40,13.8
473,Ucluelet,CA,12/20/21 2:56,48.9329,-125.5528,37.09,86,22,8.37
474,Meulaboh,ID,12/20/21 2:56,4.1363,96.1285,76.19,88,100,3.44
475,Pitimbu,BR,12/20/21 2:56,-7.4706,-34.8086,79.39,77,54,9.46
476,Kita,ML,12/20/21 2:56,13.0349,-9.4895,74.48,16,42,8.99
477,Laguna De Perlas,NI,12/20/21 2:56,12.3429,-83.6712,76.32,90,69,8.14
478,San Andres,CO,12/20/21 2:54,12.5847,-81.7006,82.42,78,20,11.5
479,Xinzhi,CN,12/20/21 2:56,36.4989,111.7047,41.85,31,1,4.43
480,San Ramon,US,12/20/21 2:53,37.7799,-121.978,48.11,90,20,1.01
482,Belize,BZ,12/20/21 2:56,17.25,-88.75,79.25,99,15,1.81
483,San Cristobal,VE,12/20/21 2:56,7.7669,-72.225,69.98,93,87,1.63
484,Palora,EC,12/20/21 2:56,-1.7,-77.9333,68.07,96,100,2.04
485,Berlevag,NO,12/20/21 2:52,70.8578,29.0864,28.98,63,100,20.38
486,Tukrah,LY,12/20/21 2:56,32.5341,20.5791,54.3,59,15,15.55
487,Baturaja,ID,12/20/21 2:56,-4.1333,104.1667,83.46,71,100,1.59
488,High Rock,BS,12/20/21 2:56,26.6208,-78.2833,75.22,80,1,11.99
489,Ternate,ID,12/20/21 2:56,0.8,127.4,82.69,75,93,3.87
490,Palmer,US,12/20/21 2:56,42.1584,-72.3287,27.09,66,5,3
491,Puerto Ayacucho,VE,12/20/21 2:56,5.6639,-67.6236,78.51,75,83,8.32
492,Vanimo,PG,12/20/21 2:56,-2.6741,141.3028,86.54,65,95,8.68
493,Northam,GB,12/20/21 2:56,51.0333,-4.2167,43.02,98,70,16.44
494,Hualmay,PE,12/20/21 2:56,-11.0964,-77.6139,67.05,85,15,6.78
495,San Quintin,MX,12/20/21 2:56,30.4833,-115.95,56.79,61,2,4
496,Vytegra,RU,12/20/21 2:56,61.0064,36.4481,2.73,87,100,10.25
497,Raudeberg,NO,12/20/21 2:56,61.9875,5.1352,37.87,92,93,1.99
498,Nichinan,JP,12/20/21 2:56,31.6,131.3667,52.75,51,14,3.74
499,Akyab,MM,12/20/21 2:56,20.15,92.9,69.84,69,1,4.63
500,Bonnyville,CA,12/20/21 2:56,54.2668,-110.735,6.12,98,32,6.64
501,Bouca,CF,12/20/21 2:56,6.5105,18.2733,75.31,29,100,5.48
503,Westport,US,12/20/21 2:53,41.1415,-73.3579,30.97,68,4,3
504,Acapulco,MX,12/20/21 2:50,16.8634,-99.8901,78.42,79,75,6.22
505,Mbeya,TZ,12/20/21 2:56,-8.9,33.45,58.84,93,70,4.16
506,Achacachi,BO,12/20/21 2:56,-16.05,-68.6833,45.54,87,100,6.11
507,Zabol,AF,12/20/21 2:56,32.25,67.25,40.66,27,15,5.84
508,Rio Bananal,BR,12/20/21 2:53,-19.265,-40.3333,68.94,94,100,4.68
509,Mendi,PG,12/20/21 2:56,-6.1761,143.6513,70.95,50,84,8.19
510,Arroyo,ES,12/20/21 2:56,41.6096,-4.7969,34.59,93,70,5.75
511,Jalingo,NG,12/20/21 2:56,8.8833,11.3667,69.64,34,0,5.82
513,Bereda,ES,12/20/21 2:52,43.2686,-7.5406,49.87,91,88,0.89
514,Santa Flavia,IT,12/20/21 2:56,38.085,13.5351,49.59,69,0,5.99
515,Shagonar,RU,12/20/21 2:52,51.5333,92.8,7.05,94,100,1.66
516,Billings,US,12/20/21 2:56,45.7833,-108.5007,22.93,80,90,17.27
517,Fortuna,US,12/20/21 2:56,40.5982,-124.1573,54.66,84,20,8.01
518,Rurrenabaque,BO,12/20/21 2:56,-14.4413,-67.5278,73.51,99,100,1.14
519,Humberto De Campos,BR,12/20/21 2:56,-2.5983,-43.4611,78.8,81,90,5.23
520,Kibala,TD,12/20/21 2:56,9.1104,18.3463,66.15,63,0,0
521,Yarada,IN,12/20/21 2:56,17.65,83.2667,72.43,68,0,5.7
522,Rudbar,AF,12/20/21 2:56,30.15,62.6,51.37,32,8,3.13
523,San Policarpo,PH,12/20/21 2:56,12.1791,125.5072,82.15,81,71,9.51
524,Laguna,US,12/20/21 2:54,38.421,-121.4238,46.22,89,40,4.61
525,Oum Hadjer,TD,12/20/21 2:56,13.2954,19.6966,65.57,25,3,10.54
526,Stephenville,US,12/20/21 2:56,32.2207,-98.2023,45.68,36,90,0
527,Sao Felix Do Xingu,BR,12/20/21 2:52,-6.6447,-51.995,72.27,98,100,0.56
528,Bati,ET,12/20/21 2:56,11.1833,40.0167,59.52,71,5,0.6
529,Havoysund,NO,12/20/21 2:56,70.9963,24.6622,23.88,60,100,11.1
530,Staunton,US,12/20/21 2:56,38.1496,-79.0717,32.18,63,1,5.75
531,Iglesias,IT,12/20/21 2:56,39.3114,8.535,36.82,88,0,3.6
532,Bijie,CN,12/20/21 2:56,27.3125,105.2942,36.43,92,100,4.38
533,Bojnurd,IR,12/20/21 2:56,37.4747,57.329,26.55,93,0,4.61
534,Roma,US,12/20/21 2:56,43.2128,-75.4557,25.65,90,9,2.06
535,Marystown,CA,12/20/21 2:56,47.1666,-55.1483,24.85,100,94,10.54
536,Laela,TZ,12/20/21 2:56,-8.5667,32.05,60.64,96,95,2.44
537,Carrollton,US,12/20/21 2:56,32.9537,-96.8903,46.67,60,90,5.75
538,Kirove,UA,12/20/21 2:56,47.6531,35.6951,38.23,87,100,13.02
539,Halifax,CA,12/20/21 2:52,44.6453,-63.5724,28.42,89,23,3
540,Linxia,CN,12/20/21 2:56,35.6003,103.2064,33.55,38,0,1.48
541,Sawai Madhopur,IN,12/20/21 2:56,25.9833,76.3667,54.09,26,0,1.79
542,Port Lincoln,AU,12/20/21 2:53,-34.7333,135.8667,70.47,51,16,9.73
543,Coxim,BR,12/20/21 2:52,-18.5067,-54.76,75.42,94,100,4.92
544,Morro Bay,US,12/20/21 2:53,35.3658,-120.8499,50.81,88,2,0.83
545,Waipawa,NZ,12/20/21 2:56,-41.4122,175.5153,65.44,62,27,22.79
546,San Patricio,US,12/20/21 2:56,28.017,-97.5169,51.84,57,100,11.92
547,Hammerfest,NO,12/20/21 2:56,70.6634,23.6821,23.45,93,90,2.3
548,Jacqueville,CI,12/20/21 2:56,5.2052,-4.4146,80.51,80,24,9.26
549,Araceli,PH,12/20/21 2:56,10.5529,119.9913,82.38,78,67,13.98
550,Klyuchi,RU,12/20/21 2:54,52.2667,79.1667,31.17,93,100,11.81
551,Melfi,IT,12/20/21 2:56,40.9965,15.6514,37.4,78,0,8.84
552,Mahanoro,MG,12/20/21 2:56,-19.9,48.8,73.89,91,99,8.84
553,Kalaleh,IR,12/20/21 2:56,37.3807,55.4916,44.2,61,0,0
554,Santa Cruz,BO,12/20/21 2:56,-17.8,-63.1667,76.46,88,90,4.61
555,Xuddur,SO,12/20/21 2:56,4.1213,43.8894,70.95,82,66,12.12
556,Kashira,RU,12/20/21 2:56,54.8444,38.1669,21.54,93,96,14.29
557,Kijang,KR,12/20/21 2:52,35.2442,129.2139,46.13,56,8,14.72
558,Yantai,CN,12/20/21 2:54,37.5333,121.4,46,44,29,8.63
559,Sabya,SA,12/20/21 2:56,17.1495,42.6254,76.62,83,42,2.57
560,Zheleznodorozhnyy,RU,12/20/21 2:56,55.7503,38.0042,23.22,94,100,11.92
561,Tonantins,BR,12/20/21 2:56,-2.8731,-67.8022,75.13,98,100,2.26
562,Bay Roberts,CA,12/20/21 2:56,47.5999,-53.2648,25.34,77,39,3
563,Hounde,BF,12/20/21 2:56,11.5,-3.5167,70.99,18,1,8.52
564,Matay,EG,12/20/21 2:56,28.419,30.7792,47.66,69,35,9.24
565,Ambulu,ID,12/20/21 2:56,-8.345,113.6058,85.64,72,97,3.13
566,Qaqortoq,GL,12/20/21 2:56,60.7167,-46.0333,34.81,64,100,16.15
567,Tres Arroyos,AR,12/20/21 2:56,-38.3739,-60.2798,62.8,69,3,7.23
568,Dondo,MZ,12/20/21 2:56,-19.6094,34.7431,70.39,88,96,5.53
569,Ishigaki,JP,12/20/21 2:56,24.3448,124.1572,71.73,53,40,10.36
570,Portland,US,12/20/21 2:53,45.5234,-122.6762,42.24,94,90,1.99
571,Mchinji,MW,12/20/21 2:56,-13.7984,32.8802,64.15,98,100,3.74
572,Maridi,SS,12/20/21 2:56,4.9158,29.4742,70.32,49,95,3.56
573,Kotma,IN,12/20/21 2:56,23.2,81.9667,51.96,32,0,3.24
574,Sinnamary,GF,12/20/21 2:56,5.3833,-52.95,77.92,88,84,6.53
575,Rafaela,AR,12/20/21 2:56,-31.2503,-61.4867,81.05,52,80,3
576,Broome,US,12/20/21 2:56,42.2506,-75.833,26.62,75,81,3
577,Bathsheba,BB,12/20/21 2:56,13.2167,-59.5167,79.41,73,20,24.16
578,Enterprise,US,12/20/21 2:56,36.0252,-115.2419,44.73,43,0,4
579,Druzhba,UA,12/20/21 2:56,52.0428,33.9453,28.47,95,93,13.49
