City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
350,Lakeside,US,30.13,-81.7682,78.94,78,90,5.75,Clouds
351,Amahai,ID,-3.3333,128.9167,77.76,84,80,4.23,Clouds
352,Faanui,PF,-16.4833,-151.75,81.14,76,93,17.05,Clouds
353,Salinopolis,BR,-0.6136,-47.3561,81.01,86,71,11.79,Clouds
354,Pincher Creek,CA,49.4833,-113.952,-9.47,70,89,6.91,Clouds
355,Narsaq,GL,60.9167,-46.05,14.22,54,59,7.18,Clouds
356,Hambantota,LK,6.1241,81.1185,76.41,90,82,12.77,Clouds
357,Antofagasta,CL,-23.65,-70.4,72.68,65,10,11.25,Clear
358,Gryazi,RU,52.4966,39.9359,17.49,97,91,8.99,Clouds
359,Walldurn,DE,49.5833,9.3667,52.38,90,51,11.65,Clouds
360,Micheweni,TZ,-4.9667,39.8333,82.87,76,57,13.87,Clouds
361,Kununurra,AU,-15.7667,128.7333,80.58,83,99,2.3,Clouds
362,Uvat,RU,59.1433,68.8953,0.52,96,48,6.42,Clouds
363,Aykhal,RU,66.0,111.5,-20.65,99,100,2.68,Clouds
364,Kiama,AU,-34.6833,150.8667,62.08,87,10,8.68,Clear
365,La Orilla,MX,17.9833,-102.2333,81.27,55,1,6.87,Clear
366,Serebryanyy Bor,RU,56.8,124.8,-26.82,100,96,0.47,Clouds
367,Shache,CN,38.4167,77.2406,22.53,55,33,2.95,Clouds
368,Jutai,BR,-5.1833,-68.9,95.07,44,49,2.21,Clouds
369,Karratha,AU,-20.7377,116.8463,81.63,74,12,12.19,Clouds
370,Khor,RU,47.8861,134.9464,-15.0,92,100,8.37,Clouds
371,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,57,0,18.41,Clear
372,Sistranda,NO,63.7256,8.834,37.36,73,96,12.46,Rain
373,Fare,PF,-16.7,-151.0167,81.0,76,57,16.75,Clouds
374,Taltal,CL,-25.4,-70.4833,70.74,69,50,8.14,Clouds
375,Turayf,SA,31.6725,38.6637,50.25,81,75,11.5,Clouds
376,Gresham,US,45.4982,-122.4315,36.36,88,90,5.75,Rain
377,Thinadhoo,MV,0.5333,72.9333,80.83,75,26,8.61,Clouds
378,Synya,RU,65.3718,58.0387,11.32,92,100,11.54,Snow
379,Sibolga,ID,1.7427,98.7792,75.33,91,100,4.63,Clouds
380,Gennep,NL,51.6983,5.9736,55.89,94,75,10.36,Clouds
381,Pangai,TO,-19.8,-174.35,80.71,78,75,10.36,Rain
382,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.65,99,100,1.63,Clouds
383,Namibe,AO,-15.1961,12.1522,73.02,66,26,13.89,Clouds
384,Morondava,MG,-20.2833,44.2833,81.68,73,13,10.45,Clouds
385,Maniitsoq,GL,65.4167,-52.9,12.99,65,94,7.87,Clouds
386,Arman,RU,59.7,150.1667,-10.57,82,71,10.38,Clouds
387,Sebinkarahisar,TR,40.2883,38.4236,25.02,76,66,4.47,Clouds
388,Houston,US,29.7633,-95.3633,80.62,74,75,12.66,Haze
389,Sterling,US,39.0062,-77.4286,57.34,91,90,11.5,Clouds
390,Constitucion,CL,-35.3333,-72.4167,67.59,53,2,22.06,Clear
391,Kidal,ML,18.4411,1.4078,73.67,13,0,9.4,Clear
392,Jiayuguan,CN,39.8167,98.3,18.59,39,9,1.25,Clear
393,Caravelas,BR,-17.7125,-39.2481,84.18,61,100,9.44,Clouds
394,Werda,BW,-25.2667,23.2833,87.42,15,6,10.47,Clear
395,Pueblo Nuevo,MX,23.3833,-105.3833,64.29,27,0,7.16,Clear
396,Derzhavinsk,KZ,51.1,66.3167,3.13,89,88,2.73,Clouds
397,Rayachoti,IN,14.05,78.75,69.42,91,70,4.07,Clouds
398,Muisne,EC,0.6,-80.0333,80.71,77,84,8.03,Clouds
399,Tahe,CN,52.3333,124.7333,-22.97,97,11,2.55,Clouds
400,Codrington,AU,-38.2667,141.9667,63.3,56,34,3.65,Clouds
401,Onda,ES,39.9667,-0.25,58.05,39,14,4.34,Clouds
402,Kushmurun,KZ,52.4503,64.6311,-4.43,92,60,2.04,Clouds
403,Shelby,US,35.2001,-89.8668,70.34,94,90,11.5,Mist
404,Trier,DE,49.7557,6.6394,52.3,94,25,6.38,Clouds
405,Moyale,KE,3.5167,39.0584,74.3,35,80,10.54,Clouds
406,Oranjemund,NA,-28.55,16.4333,64.49,76,0,9.86,Clear
407,Letlhakane,BW,-21.4167,25.5833,81.05,45,57,14.81,Rain
408,Riyadh,SA,24.6877,46.7219,57.34,69,62,14.63,Clouds
409,Buala,SB,-8.145,159.5921,78.67,86,100,3.15,Rain
410,Jacqueville,CI,5.2052,-4.4146,84.11,73,42,8.34,Clouds
411,Aklavik,CA,68.2191,-135.0107,-30.17,74,75,0.0,Mist
412,Barra Patuca,HN,15.8,-84.2833,82.58,68,38,11.41,Clouds
413,Michigan City,US,41.7075,-86.895,42.78,75,90,4.61,Clouds
414,Nangong,CN,37.3581,115.3744,32.99,52,100,6.69,Clouds
415,Coihaique,CL,-45.5752,-72.0662,59.61,47,75,12.66,Rain
416,Mount Gambier,AU,-37.8333,140.7667,58.91,77,39,0.0,Clouds
417,Muscat,OM,23.6139,58.5922,75.22,72,25,12.91,Clouds
418,Lensk,RU,60.7253,114.9278,1.51,92,98,9.19,Clouds
419,Cancun,MX,21.1743,-86.8466,84.13,65,40,11.5,Clouds
420,Ostrovnoy,RU,68.0531,39.5131,18.66,94,100,6.42,Snow
421,Inirida,CO,3.8653,-67.9239,88.99,58,96,1.43,Clouds
422,Ornskoldsvik,SE,63.2909,18.7153,16.75,92,85,6.91,Clouds
423,Saint-Joseph,RE,-21.3667,55.6167,75.58,75,41,10.07,Clouds
424,Epe,NG,6.5841,3.9834,81.55,73,61,8.43,Clouds
425,Yar-Sale,RU,66.8333,70.8333,-8.16,98,100,8.3,Clouds
426,Saint Anthony,US,45.0205,-93.218,21.13,78,90,9.22,Snow
427,Melville,US,40.7934,-73.4151,53.55,82,90,6.91,Clouds
428,Hibbing,US,47.4272,-92.9377,2.8,71,90,11.5,Snow
429,Praia Da Vitoria,PT,38.7333,-27.0667,62.85,72,40,16.64,Clouds
430,Wenling,CN,28.3669,121.36,42.84,76,25,7.49,Clouds
431,Santa Cruz,BO,-17.8,-63.1667,89.65,62,40,19.57,Clouds
432,Naro Moru,KE,-0.1676,37.0213,55.49,94,72,2.08,Clouds
433,Ancud,CL,-41.8697,-73.8203,56.73,85,100,18.37,Rain
434,Sulangan,PH,11.1373,123.7228,78.48,79,100,23.2,Clouds
435,Zalantun,CN,48.0,122.7167,-8.39,94,100,2.62,Clouds
436,Zadar,HR,44.1197,15.2422,45.21,93,2,2.3,Fog
437,Bathsheba,BB,13.2167,-59.5167,86.61,58,40,20.71,Clouds
438,Abu Dhabi,AE,24.4667,54.3667,73.42,68,0,6.91,Clear
439,Concarneau,FR,47.875,-3.9225,54.39,91,87,8.57,Clouds
440,Haines Junction,CA,60.7522,-137.5108,-3.71,99,100,1.28,Snow
441,Araouane,ML,18.9048,-3.5265,74.44,13,0,9.64,Clear
442,Greytown,ZA,-29.0642,30.5928,59.79,99,100,2.35,Rain
443,Tessalit,ML,20.1986,1.0114,73.29,12,0,10.25,Clear
444,Eureka,US,40.8021,-124.1637,42.19,78,77,9.17,Rain
445,Mach,PK,29.8637,67.3298,49.68,70,73,1.07,Clouds
446,Ankazoabo,MG,-22.2833,44.5167,75.43,39,10,5.75,Clear
447,Zabaykalsk,RU,49.6333,117.3167,-3.28,81,100,4.47,Snow
448,Malpe,IN,13.35,74.7167,81.7,68,81,7.14,Clouds
449,Jeremie,HT,18.65,-74.1167,81.77,63,0,5.17,Clear
450,Rawson,AR,-43.3002,-65.1023,77.43,22,54,21.34,Clouds
451,Heihe,CN,50.2441,127.4902,-19.62,93,5,2.26,Clear
452,Milkovo,RU,54.7167,158.6167,18.63,96,100,6.55,Snow
453,Thanh Hoa,VN,19.8,105.7667,63.18,78,100,3.36,Clouds
454,Whitehaven,GB,54.549,-3.5841,49.53,96,87,16.75,Clouds
455,Emerald,AU,-23.5333,148.1667,71.74,78,0,5.75,Clear
456,Ulladulla,AU,-35.35,150.4667,61.7,91,1,7.96,Clear
457,Kanchanaburi,TH,14.6333,99.1,69.91,72,25,3.83,Clouds
458,Kawalu,ID,-7.3817,108.2082,72.99,94,56,1.9,Clouds
459,Tevaitoa,PF,-16.7833,-151.5,81.0,77,63,17.05,Clouds
460,Mezen,RU,65.8522,44.24,14.29,94,100,10.36,Snow
461,Lumberton,US,34.6182,-79.0086,72.28,60,61,4.45,Clouds
462,Oni,GE,42.5794,43.4425,32.04,80,94,5.28,Clouds
463,Inuvik,CA,68.3499,-133.7218,-29.99,68,20,2.3,Clouds
464,Puerto Escondido,MX,15.85,-97.0667,83.53,51,17,6.62,Clouds
465,Kharp,RU,66.8014,65.8081,-8.14,99,100,2.93,Clouds
466,Biloela,AU,-24.4167,150.5,70.57,81,89,13.02,Clouds
467,Havre-Saint-Pierre,CA,50.2334,-63.5986,30.79,93,90,3.44,Clouds
468,Huzhou,CN,30.8703,120.0933,39.27,72,26,6.64,Clouds
469,Sambava,MG,-14.2667,50.1667,78.78,85,98,6.4,Rain
470,Clinton,US,42.587,-82.9199,44.49,69,63,4.0,Clouds
471,Cacapava Do Sul,BR,-30.5122,-53.4914,82.89,45,34,3.91,Clouds
472,Murgab,TM,37.4966,61.9714,46.27,71,75,2.3,Rain
473,Dukat,RU,62.55,155.55,-27.76,97,55,3.69,Clouds
474,Launceston,AU,-41.45,147.1667,56.84,82,5,4.61,Clear
475,Vidim,RU,56.4088,103.1106,-5.3,99,99,3.89,Clouds
476,Cooma,AU,-36.2333,149.1333,53.37,48,1,2.17,Clear
477,Ambarawa,ID,-7.2633,110.3975,71.17,92,99,2.8,Clouds
478,Havoysund,NO,70.9963,24.6622,27.48,53,100,14.2,Snow
479,Ipanguacu,BR,-5.4983,-36.855,95.02,50,89,13.73,Clouds
480,Oistins,BB,13.0667,-59.5333,86.09,58,40,20.71,Clouds
481,Fomboni,KM,-12.28,43.7425,83.03,68,42,8.08,Clouds
482,Valle De Allende,MX,26.9333,-105.4,70.57,33,44,18.43,Clouds
483,Winton,US,37.3894,-120.6133,44.62,91,75,5.75,Clouds
484,Santa Maria,BR,-29.6842,-53.8069,94.3,36,20,5.75,Clouds
485,Porto-Vecchio,FR,41.591,9.2795,54.93,93,20,2.3,Clouds
486,Port Hardy,CA,50.6996,-127.4199,32.0,93,40,3.44,Clouds
487,Caconda,AO,-13.7333,15.0667,60.78,88,95,2.39,Rain
488,Puerto Narino,CO,-3.7703,-70.3831,76.95,78,100,1.25,Clouds
489,Beloha,MG,-25.1667,45.05,74.68,88,80,11.52,Clouds
490,Lalsot,IN,26.5667,76.3333,56.07,39,100,5.77,Clouds
491,Paredon,MX,16.0333,-93.8667,84.18,57,1,7.65,Clear
492,Opunake,NZ,-39.4556,173.8583,61.92,80,10,16.04,Clear
493,Jijiga,ET,9.35,42.8,66.47,52,65,11.39,Clouds
494,Alofi,NU,-19.0595,-169.9187,75.09,94,95,4.61,Rain
495,Leningradskiy,RU,69.3833,178.4167,-20.54,95,94,6.13,Clouds
496,Ardakan,IR,32.31,54.0175,46.78,60,85,1.3,Clouds
497,Morehead,US,37.2711,-87.1764,65.95,68,40,14.97,Clouds
498,Alenquer,BR,-1.9417,-54.7383,82.74,68,83,4.34,Clouds
499,Kargopol,RU,61.5071,38.9456,20.66,94,100,9.31,Clouds
500,Ariogala,LT,55.2667,23.4667,39.11,100,100,7.87,Clouds
501,Ningxiang,CN,37.34,111.2052,23.81,28,96,2.93,Clouds
502,Belmonte,BR,-15.8631,-38.8828,84.7,70,95,10.94,Clouds
503,Dudinka,RU,69.4058,86.1778,-36.63,100,99,3.2,Clouds
504,Mangrol,IN,21.1167,70.1167,70.63,62,15,8.21,Clouds
505,Kloulklubed,PW,7.0419,134.2556,81.1,75,100,18.34,Rain
506,Waipawa,NZ,-41.4122,175.5153,57.83,78,62,4.12,Clouds
507,Olinda,BR,-8.0089,-34.8553,85.73,62,40,9.22,Clouds
508,Kearney,US,40.6995,-99.0815,22.12,73,1,24.16,Clear
509,Grand-Bourg,GP,15.8835,-61.3148,82.35,68,56,19.48,Clouds
510,Lavrentiya,RU,65.5833,-171.0,-18.08,91,11,8.88,Clouds
511,Yoichi,JP,43.2039,140.7703,15.66,79,100,21.25,Snow
512,Teahupoo,PF,-17.8333,-149.2667,73.36,78,98,17.96,Rain
513,Tena,EC,-0.9833,-77.8167,84.36,50,88,4.63,Clouds
514,Puerto Carreno,CO,6.189,-67.4859,89.58,55,20,12.66,Clouds
515,Salalah,OM,17.0151,54.0924,77.09,73,40,0.0,Clouds
516,Sabang,ID,5.8933,95.3214,80.67,80,85,21.65,Clouds
517,Lohja,FI,60.2486,24.0653,28.18,97,100,2.98,Clouds
518,Umm Lajj,SA,25.0213,37.2685,70.11,42,0,5.17,Clear
519,Muros,ES,42.7762,-9.0603,68.5,56,100,18.77,Clouds
520,Kasongo-Lunda,CD,-6.4667,16.8167,72.18,93,36,1.72,Rain
521,Atar,MR,20.5169,-13.0499,81.12,13,0,10.49,Clear
522,Khamanon,IN,30.8186,76.3508,50.59,42,87,5.32,Clouds
523,Udachnyy,RU,66.4167,112.4,-25.51,99,100,2.39,Clouds
524,Oktyabrskiy,RU,54.4815,53.471,11.61,92,94,6.55,Clouds
525,Cidreira,BR,-30.1811,-50.2056,77.7,72,54,17.18,Clouds
526,Lazaro Cardenas,MX,17.9583,-102.2,81.09,57,2,6.29,Clear
527,Mimoso Do Sul,BR,-21.0642,-41.3664,79.79,87,100,0.96,Clouds
528,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.31,95,100,1.25,Clouds
529,Korla,CN,41.7597,86.1469,21.29,65,93,1.68,Clouds
530,Sayyan,YE,15.1718,44.3244,59.11,44,77,5.26,Clouds
531,Tulun,RU,54.5611,100.5792,2.82,84,100,4.79,Clouds
532,Saint George,US,37.1041,-113.5841,48.67,87,90,0.0,Clouds
533,Chino Valley,US,34.7575,-112.4538,41.31,83,100,10.54,Clouds
534,Methoni,GR,36.8197,21.7049,53.46,64,8,5.77,Clear
535,Kihei,US,20.785,-156.4656,70.86,88,20,0.0,Rain
536,Talara,PE,-4.5772,-81.2719,81.36,57,0,10.36,Clear
537,Mbuji-Mayi,CD,-6.15,23.6,70.03,96,100,0.36,Clouds
538,Ordzhonikidze,KZ,52.4411,61.7408,-1.1,87,44,5.64,Clouds
539,Listvyanka,RU,51.8535,104.8693,-13.5,76,70,4.12,Clouds
540,Verkhnetulomskiy,RU,68.6073,31.7962,24.93,74,100,9.28,Clouds
541,Sarai,RU,53.7458,41.0213,18.48,96,91,10.0,Clouds
542,Semirom,IR,31.4167,51.5667,30.25,86,93,4.83,Clouds
543,Hun,LY,29.1268,15.9477,56.8,61,1,14.18,Clear
544,Bonfim,BR,3.0833,-59.95,91.87,41,100,11.74,Clouds
545,Las Vegas,US,36.175,-115.1372,54.28,59,1,3.44,Clear
546,Tshikapa,CD,-6.4167,20.8,71.01,94,97,1.01,Clouds
547,Old Shinyanga,TZ,-3.55,33.4,70.07,82,100,2.3,Rain
548,Chabahar,IR,25.2919,60.643,71.02,73,75,7.0,Clouds
549,Antigonish,CA,45.6169,-61.9986,34.95,91,97,2.15,Clouds
550,Vestmannaeyjar,IS,63.4427,-20.2734,37.76,73,100,27.51,Clouds
551,Onega,RU,63.9061,38.1404,17.73,95,100,8.05,Snow
552,Luderitz,NA,-26.6481,15.1594,64.83,77,0,15.77,Clear
553,Belyy Yar,RU,53.6039,91.3903,12.09,62,0,2.24,Clear
554,Ruteng,ID,-8.6136,120.4721,62.26,91,99,1.48,Clouds
555,Changtu,CN,42.7788,124.0955,6.44,46,0,6.29,Clear
556,Cap Malheureux,MU,-19.9842,57.6142,77.49,72,17,15.12,Clouds
557,Tilichiki,RU,60.4667,166.1,7.79,94,100,9.78,Clouds
558,Nara,JP,34.6851,135.8049,40.28,83,86,8.12,Clouds
559,Aanekoski,FI,62.6946,25.818,24.87,94,79,7.29,Clouds
560,Kyra,RU,49.5776,111.9753,6.19,51,99,18.43,Clouds
561,Ranau,MY,5.9538,116.6641,70.45,98,100,1.92,Clouds
562,Nouadhibou,MR,20.931,-17.0347,85.98,16,0,4.61,Clear
563,Beipiao,CN,41.7919,120.7792,12.78,83,35,3.53,Clouds
564,Natuba,BR,-7.6414,-35.55,89.53,46,57,11.39,Clouds
565,Margate,GB,51.3813,1.3862,57.06,87,77,21.14,Clouds
566,Kavarna,BG,43.4333,28.3333,43.88,78,100,7.7,Clouds
567,Ulaangom,MN,49.9811,92.0667,-11.45,91,99,2.77,Clouds
568,Alipur,PK,29.3846,70.9116,58.21,20,58,3.2,Clouds
569,Belokurikha,RU,51.9959,84.9896,7.77,89,100,3.83,Clouds
570,Tautira,PF,-17.7333,-149.15,78.82,78,100,17.34,Rain
571,Mirnyy,RU,62.5353,113.9611,-4.45,93,100,8.66,Clouds
572,Portland,US,45.5234,-122.6762,37.33,87,75,0.0,Clouds
573,Pilar,BR,-9.5972,-35.9567,89.53,55,92,12.19,Clouds
574,Mitsamiouli,KM,-11.3847,43.2844,84.49,58,20,6.91,Clouds
575,Hobyo,SO,5.3505,48.5268,78.8,73,61,16.33,Clouds
576,La Union,PE,-5.4,-80.75,85.69,39,24,15.43,Clouds
577,Agadez,NE,19.75,10.25,65.71,24,0,8.97,Clear
578,Miramar,US,25.9873,-80.2323,82.42,65,75,4.61,Clouds
579,Del Rio,US,29.3627,-100.8968,69.91,80,90,11.5,Clouds
580,Zhigansk,RU,66.7697,123.3711,-34.02,96,100,10.89,Clouds
581,Tefe,BR,-3.3542,-64.7114,87.91,74,40,6.91,Clouds
582,Panguna,PG,-6.3164,155.4848,69.85,93,100,0.74,Rain
583,Teguldet,RU,57.3064,88.1667,3.02,94,100,8.37,Clouds
584,Komatipoort,ZA,-25.4332,31.9548,69.94,95,95,1.32,Clouds
585,Raga,SS,8.4596,25.678,82.24,26,93,4.63,Clouds
586,Minot,US,48.2325,-101.2963,-14.58,58,1,17.27,Clear
587,Broome,US,42.2506,-75.833,48.78,93,90,9.22,Clouds
588,Santa Rosa,PH,14.3122,121.1114,76.98,77,96,15.19,Clouds
589,Nampula,MZ,-15.1165,39.2666,85.95,62,40,13.8,Rain
590,Arraial Do Cabo,BR,-22.9661,-42.0278,76.96,88,75,8.05,Drizzle
591,Ivanino,RU,51.6434,35.5769,28.98,97,100,9.66,Clouds
592,Pacific Grove,US,36.6177,-121.9166,50.11,76,75,0.0,Clouds
593,Inhambane,MZ,-23.865,35.3833,78.78,73,40,3.44,Clouds
594,Rimouski,CA,48.4488,-68.524,26.28,76,46,0.67,Clouds
595,Manacapuru,BR,-3.2997,-60.6206,84.78,69,98,2.24,Clouds
596,Sabya,SA,17.1495,42.6254,80.22,68,8,3.76,Clear
597,Soe,ID,-9.8607,124.284,65.88,91,97,3.76,Clouds
598,Kodinsk,RU,58.6881,99.1844,-21.23,100,84,2.53,Clouds
599,Cayenne,GF,4.9333,-52.3333,84.24,65,75,14.97,Clouds
600,Banda Aceh,ID,5.5577,95.3222,77.49,84,99,11.63,Clouds
601,Kargasok,RU,59.0556,80.8572,3.4,93,100,9.8,Clouds
602,Luorong,CN,24.4058,109.6086,56.21,54,100,3.31,Clouds
603,Xining,CN,36.6167,101.7667,23.31,46,19,2.39,Clouds
604,Viedma,AR,-40.8135,-62.9967,84.24,12,1,11.97,Clear
605,Coquimbo,CL,-29.9533,-71.3436,62.33,82,90,11.5,Clouds
606,Kathu,TH,7.9178,98.3332,78.62,79,99,12.39,Clouds
607,Vila Franca Do Campo,PT,37.7167,-25.4333,63.01,68,11,16.84,Clouds
608,Fairview,US,40.8126,-73.999,53.42,79,75,3.44,Haze
609,Kedgwick,CA,47.6446,-67.3434,30.02,86,72,2.19,Clouds
610,Kaitong,CN,44.8135,123.15,-8.46,83,12,7.58,Clouds
611,Chapleau,CA,47.8405,-83.4034,26.69,86,90,10.36,Snow
612,Souris,CA,49.6172,-100.2612,-27.54,93,13,10.25,Clouds
613,Bandraboua,YT,-12.7044,45.1223,82.08,71,66,4.41,Clouds
614,Omsukchan,RU,62.5333,155.8,-28.5,96,60,5.1,Clouds
615,Tanout,NE,14.9709,8.8879,70.02,17,0,11.88,Clear
616,Labelle,US,26.7617,-81.4384,86.07,46,0,5.35,Clear
617,Reykjavik,IS,64.1355,-21.8954,33.98,55,0,12.66,Snow
618,Lagos,NG,6.5833,3.75,86.32,74,85,6.62,Clouds
619,Maku,IR,39.2911,44.4521,20.75,71,35,5.82,Clouds
620,Moerai,PF,-22.4333,-151.3333,78.4,80,87,10.78,Rain
621,Encruzilhada Do Sul,BR,-30.5439,-52.5219,88.29,33,41,3.31,Clouds
622,Andijon,UZ,40.7821,72.3442,34.88,36,100,2.98,Clouds
623,Antibes,FR,43.5624,7.1278,54.86,91,90,5.75,Clouds
624,Koumac,NC,-20.5667,164.2833,77.95,89,100,4.81,Rain
625,Srednekolymsk,RU,67.45,153.6833,-39.96,100,100,1.1,Clouds
626,Itoman,JP,26.1247,127.6694,60.82,51,94,10.36,Clouds
627,Gacko,BA,43.1672,18.5353,39.33,91,15,4.12,Clouds
628,Karpathos,GR,35.507,27.2132,62.56,77,75,21.85,Clouds
629,Forli,IT,44.2236,12.0528,42.78,81,90,2.3,Clouds
630,Alvorada,BR,-12.48,-49.1247,74.03,95,100,5.95,Clouds
631,Umm Kaddadah,SD,13.6017,26.6876,72.99,19,98,9.62,Clouds
632,Dombarovskiy,RU,50.7587,59.5386,5.47,86,83,6.58,Clouds
633,Zambrano,CO,9.7472,-74.8153,91.56,43,68,5.37,Clouds
634,Hearst,CA,49.6835,-83.6665,3.45,87,100,8.97,Clouds
635,Pauini,BR,-7.7136,-66.9764,87.67,68,59,1.32,Clouds
636,Komatsu,JP,36.4026,136.4509,31.98,80,75,12.66,Snow
637,Kutum,SD,14.2,24.6667,68.79,25,57,4.9,Clouds
638,Yakima,US,46.4665,-120.6678,21.13,86,90,0.0,Snow
639,Gazanjyk,TM,39.2446,55.5154,43.27,47,29,4.72,Clouds
640,Milton,US,34.1322,-84.3007,65.21,88,95,6.53,Clouds
641,Sucua,EC,-2.4667,-78.1667,83.14,57,40,10.36,Clouds
642,Nyurba,RU,63.2842,118.3319,-18.69,99,100,2.17,Clouds
643,Sivaki,RU,52.6333,126.75,-23.94,96,11,2.93,Clouds
644,Maragogi,BR,-9.0122,-35.2225,83.62,64,42,11.74,Clouds
645,Barabinsk,RU,55.3571,78.357,4.69,89,100,7.25,Clouds
646,Buraydah,SA,26.326,43.975,57.65,68,33,14.16,Clouds
647,Kalmunai,LK,7.4167,81.8167,76.64,89,73,5.37,Clouds
648,Isabela,PH,6.7085,121.9711,78.22,82,100,4.65,Clouds
649,Dahuk,IQ,36.8695,42.994,42.3,48,0,3.83,Clear
650,Aswan,EG,24.0934,32.907,70.9,30,0,11.5,Clear
651,Honiara,SB,-9.4333,159.95,78.91,83,100,0.34,Clouds
652,Kachug,RU,53.9606,105.8817,-11.7,100,75,1.14,Clouds
653,Sri Aman,MY,1.2376,111.4621,75.25,100,100,0.0,Clouds
654,Tokur,RU,53.1333,132.9,-37.97,99,43,2.62,Clouds
655,Kavaratti,IN,10.5669,72.642,81.39,72,94,6.22,Clouds
656,Forquilhinha,BR,-28.7475,-49.4722,86.58,45,54,9.13,Clouds
657,Talnakh,RU,69.4865,88.3972,-16.28,98,100,4.23,Clouds
658,Mosquera,CO,4.7059,-74.2302,64.31,65,97,4.41,Clouds
659,Bom Jardim,BR,-7.7958,-35.5872,89.94,45,76,15.39,Clouds
660,Cap-Aux-Meules,CA,47.3821,-61.8597,33.85,93,75,3.44,Snow
661,Kivertsi,UA,50.8343,25.4582,40.98,98,100,16.04,Clouds
662,Rawalpindi,PK,33.6007,73.0679,48.97,28,78,2.04,Clouds
663,Kungurtug,RU,50.5994,97.5228,-15.02,91,39,2.1,Clouds
664,Boueni,YT,-12.9025,45.0761,82.38,69,76,3.11,Clouds
665,San Carlos De Bariloche,AR,-41.1456,-71.3082,60.55,44,75,29.93,Clouds
666,Saint-Augustin,CA,51.226,-58.6502,26.55,88,97,0.6,Clouds
667,La Fria,VE,8.2203,-72.2439,86.11,60,99,4.94,Clouds
668,Saquarema,BR,-22.92,-42.5103,77.14,90,100,5.48,Rain
669,Ozinki,RU,51.1786,49.6769,28.33,98,100,11.59,Clouds
670,Changqing,CN,36.5575,116.7272,33.75,57,100,8.21,Clouds
671,Las Choapas,MX,17.9333,-94.0833,81.3,75,1,5.03,Clear
672,Pergamino,AR,-33.89,-60.5736,101.64,12,19,5.01,Clouds
673,Aksu,CN,41.1231,80.2644,20.52,71,75,1.54,Clouds
674,Fengzhen,CN,40.4394,113.1536,16.45,46,12,5.84,Clouds
675,Bosaso,SO,11.2842,49.1816,77.43,80,16,5.35,Clouds
676,San Andres,CO,12.5847,-81.7006,86.02,62,20,13.8,Clouds
677,Mattawa,US,46.7379,-119.9028,22.3,82,100,3.44,Clouds
678,Loanda,AO,-8.8368,13.2343,80.6,78,40,9.22,Clouds
679,Ganzhou,CN,28.8184,115.4327,44.74,41,8,2.62,Clear
680,Roswell,US,34.0232,-84.3616,64.99,97,90,3.44,Mist
681,Suntar,RU,62.1444,117.6319,-12.46,100,99,0.63,Clouds
682,Turmalina,BR,-17.2856,-42.73,76.8,74,100,6.85,Clouds
683,Alta Floresta,BR,-9.8756,-56.0861,82.22,78,90,9.22,Rain
684,Nhulunbuy,AU,-12.2333,136.7667,83.01,89,26,8.05,Clouds
685,Polillo,PH,14.7122,121.9392,75.94,81,76,19.75,Clouds
686,Donskoye,RU,45.4552,41.9741,46.53,77,100,6.13,Clouds
687,Darhan,MN,49.4867,105.9228,0.19,94,100,3.31,Clouds
688,Vao,NC,-22.6667,167.4833,76.82,70,100,17.52,Clouds
689,Gamba,GA,-2.65,10.0,77.11,89,64,5.1,Clouds
690,Peniche,PT,39.3558,-9.3811,67.48,70,97,13.94,Clouds
691,Lata,PT,40.1629,-8.3327,63.01,69,89,6.26,Clouds
692,Arona,ES,28.0996,-16.681,70.32,31,0,2.3,Clear
693,Perth,AU,-31.9333,115.8333,71.78,59,0,11.5,Clear
694,Kaya,BF,13.0917,-1.0844,80.42,9,21,8.9,Clouds
695,Sonoita,MX,31.85,-112.8333,57.34,84,100,10.07,Clouds
696,Flinders,AU,-34.5833,150.8552,61.88,90,15,7.05,Clouds
697,Ust-Koksa,RU,50.2696,85.6108,4.24,82,100,0.85,Clouds
698,Panalingaan,PH,8.7842,117.4231,77.76,79,100,4.21,Clouds
699,Saint-Georges,GD,12.0564,-61.7485,83.88,58,20,23.02,Clouds
700,Trairi,BR,-3.2778,-39.2689,79.95,82,99,9.53,Clouds
701,Altus,US,34.6381,-99.334,59.07,41,40,5.75,Clouds
702,Bonavista,CA,48.6499,-53.1147,28.4,80,100,10.31,Clouds
703,Partyzany,UA,46.3314,34.7503,34.97,94,100,6.87,Clouds
704,Punta Gorda,US,26.9298,-82.0454,78.85,78,40,6.91,Clouds
705,Redmond,US,47.674,-122.1215,30.16,88,75,2.53,Clouds
706,Sikeston,US,36.8767,-89.5879,64.44,94,90,13.8,Clouds
707,Strelka,RU,58.0728,93.0344,-7.98,100,100,2.17,Clouds
708,Mogocha,RU,53.7333,119.7667,-11.81,95,100,0.94,Clouds
709,Awjilah,LY,29.1081,21.2869,60.04,67,42,21.65,Clouds
710,Kota Kinabalu,MY,5.9749,116.0724,75.18,94,20,3.44,Clouds
711,Bossier City,US,32.516,-93.7321,74.01,75,90,14.97,Clouds
